C07118	C00512
C07645	C11583
C07645	C16551
C07648	C16619
C07649	C11736
C07649	C16633
C07649	C16634
C07836	C00281
C07836	C11472
C07838	C06397
C07838	C11472
C09332	C00101
C09880	C11938
C09880	C11941
C11088	C14874
C11354	C06762
C11355	C00568
C11356	C00448
C11356	C04574
C11376	C11173
C11405	C11407
C11419	C11421
C11432	C11433
C11434	C11435
C11435	C11436
C11436	C11453
C11437	C04327
C11437	C11434
C11453	C11811
C11457	C04044
C11472	C07836
C11472	C07838
C11588	C04044
C11638	C00627
C11736	C04242
C11811	C00129
C11907	C00688
C11907	C00842
C11924	C11929
C11943	C11945
C11944	C11946
C11945	C11947
C11946	C11947
C11948	C11949
C12448	C10858
C12449	C12450
C12621	C12623
C12622	C12623
C12623	C12624
C12624	C00122
C12624	C00596
C12739	C07649
C12834	C12835
C12838	C02222
C13309	C02059
C14089	C14090
C14115	C14116
C14119	C00091
C14119	C14120
C14120	C14101
C14144	C14145
C14145	C02232
C14147	C14148
C14148	C14149
C14149	C06554
C14180	C01031
C14315	C16205
C14463	C06006
C14463	C06007
C14786	C14791
C14787	C14792
C14787	C14793
C14800	C14805
C14800	C14806
C14802	C14803
C14802	C14804
C14818	C00032
C14839	C14847
C14840	C14848
C14851	C14855
C14852	C14856
C14857	C14865
C14858	C14861
C14859	C14864
C14865	C14863
C14870	C14871
C14899	C03291
C15547	C03160
C15556	C04332
C15699	C15700
C15700	C15767
C15767	C00025
C15767	C00334
C15809	C04327
C15810	C15813
C15811	C15812
C15812	C15814
C15813	C15814
C15814	C15815
C15815	C04327
C15972	C00068
C15972	C15973
C15972	C16254
C15972	C16255
C15973	C00024
C15973	C00091
C15973	C15972
C15973	C16254
C15973	C16255
C16153	C16154
C16154	C16156
C16155	C16153
C16186	C14899
C16200	C00146
C16216	C00006
C16216	C16217
C16219	C00006
C16219	C16220
C16220	C16221
C16221	C04088
C16236	C16237
C16238	C16237
C16239	C16237
C16254	C00091
C16254	C15973
C16255	C00024
C16255	C15973
C16267	C16268
C16272	C16273
C16273	C01144
C16330	C16331
C16334	C16335
C16338	C16339
C16391	C16392
C16391	C16393
C16396	C16399
C16461	C16465
C16462	C16464
C16466	C16470
C16468	C16469
C16469	C16471
C16471	C03069
C16476	C02222
C16477	C02222
C16519	C05817
C16586	C16587
C16595	C16596
C16614	C16615
C16618	C16619
C16633	C16634
C16635	C12739
